x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.071303597,-0.21374183,0.36796315,-0.239278365,0.167096681,-0.025656435,-0.089632625,0.135677226,0.290871428,0.013332538,0.071798878,-0.808574341,-0.31149041,0.035157864,-0.207519251,-0.297337748,-0.11611486,-0.15499636,-0.617796902,-0.546633945,-0.697478539,0.052287638,-0.617822608,0.125191106,-0.043769002,-0.07275538,-0.095202457,0.371088531,-0.60337016,-0.535803568,0.577331175,0.211144086,0.351980449,0.0273232,-0.211858322,0.546188981,-0.714213276,-1.277831369,0.36385734,-0.212469206,-0.846566668,-0.390803279,-0.350198305,-0.005224188,0.065050813,-0.481934051,0.114356881,-0.482599734,-0.314355784,0.166547991
-0.507813664,-0.875502218,-1.085404055,-0.899998818,-0.604617525,-0.673646725,-1.271397676,-1.261295341,-0.457363609,-0.866345969,0.152326152,-1.639663303,-0.197772001,-0.636881114,-0.547169731,-0.622596818,-1.171031519,-1.039065636,-1.576862194,-1.263164116,-0.438587532,-0.408515683,-1.391217079,-0.288079291,-0.825587997,-0.245891778,-0.207584036,-1.050788952,-0.29888262,-0.786986908,-0.83699362,-0.653192486,-0.962164982,-0.367012937,-1.161353269,-1.13550874,-0.750548245,-0.443403837,-1.339831305,-0.921421419,-1.181913985,-0.698917271,-0.783469608,-0.411480034,-0.911808127,-2.00377208,-0.902608833,-1.512442621,-0.793784683,-0.670715056
0.985546769,0.346764927,-0.238984079,0.854256797,1.135989617,1.327714581,0.149482556,0.965764476,0.489081751,1.73093361,1.312894511,0.401759576,0.687920262,0.596499303,0.516645596,1.346855004,0.657998291,1.646925617,1.228553485,1.381423142,0.908682845,0.434042152,1.399945746,0.888094889,1.378720696,0.584368728,0.731637252,1.226305054,1.371966537,0.799286055,0.149697117,0.73842211,-0.078562203,0.748045356,1.2463209,0.86801659,1.577202871,0.819986518,0.857114916,0.844576834,0.752628824,0.987105136,0.087244059,1.22847899,0.330758842,1.542040993,0.9194958,0.739489069,0.721206763,0.716247057
-0.856067541,-0.815018452,-0.475485897,-0.435054107,-0.232199733,-0.817959511,-0.631297464,-0.728698398,-0.095571185,-0.169770412,-0.403816618,-0.302834883,-0.778432313,-0.037357916,-0.915437644,-0.301945826,0.064811958,-0.29177597,-0.103158831,-0.302933735,-0.092934193,-0.765236216,-0.247372631,-0.03135924,-0.350320617,-0.515548887,-0.478838125,-0.723191924,-0.66793213,-0.020270139,-0.035236746,-0.12168956,-0.562508501,-1.0836516,-0.871962707,-0.639170269,-0.022362665,-1.209556443,0.463887353,-0.434418525,-0.584857058,-0.315727695,-0.835455165,-0.673889059,-0.838849024,0.438728323,-1.17712691,-0.055516677,-0.615555095,0.173315705
-0.836175295,-1.448762285,-0.640795125,-0.747808732,-1.799181944,-1.7436014,-0.81838517,-1.415728802,-0.414711018,-1.001004844,-0.846262417,-1.041197094,-0.703729264,-1.285129626,-1.907807036,-1.301354523,-1.587910276,-1.019512487,-0.922967876,-0.278751776,-1.324269818,-0.739137128,-0.76031302,-0.939780151,-0.616467214,-0.763953457,-1.175349342,-0.179964049,-1.343874771,-1.456803142,-1.350517323,-0.589758877,-1.160540147,-1.252424655,-1.303428029,-1.495178289,-1.200209727,-1.206511919,-1.131805016,-0.754777237,-1.210065595,-0.503648072,-0.432002679,-0.593534742,-0.746261364,-1.311072801,-0.47318738,-1.091126089,-0.450450121,-1.234234724
-0.337912753,-0.70767794,-0.259434342,-0.175802105,-0.657483857,-0.219796616,-0.606130478,-0.114618057,-1.16661603,-0.242755393,0.03738333,-0.206107212,-0.122877279,-0.148319379,-0.780448111,-0.216820956,-1.217281001,-0.564652312,-0.499510276,-0.512072511,-0.253119034,-0.11230238,-0.273787408,-0.676047855,-1.041088609,-0.51698852,-0.528689355,-0.808263017,0.000597414,-0.592048107,-0.139038713,0.067383802,-0.633675888,-0.553185307,-0.528396582,-1.158922107,-1.049765206,-0.571635211,-1.168037776,-1.382917026,-1.223604549,-0.988024532,-1.390309899,-1.032184598,-1.383571783,-0.78159107,-1.069537353,-0.489290892,-0.735143213,-0.22196139
-0.81814303,-0.730600794,-1.280696914,-0.287043947,-1.196133347,-1.533194453,-2.123824086,-1.94377857,-0.960026091,-1.299603605,-1.236327392,-1.48436338,-0.264391959,-1.685131446,-0.976699782,-1.787439661,-1.555316124,-0.547731733,-1.353638377,-1.501201208,-0.775094492,-1.252801524,-1.18718909,-1.06105974,-1.82648031,-0.269458547,-1.059845639,-1.641196393,-1.928659275,-1.059533397,-1.024470995,-1.268656641,-0.271110284,-0.795638783,-1.071361963,-0.990456588,-1.759669482,-1.110531756,-1.902363791,-1.669491096,-1.389353015,-1.486637969,-1.974457654,-1.00650177,-0.863326593,-0.90714268,-1.076864482,-1.58320843,-0.719359222,-1.340172017
-1.5893255,-1.344119005,-0.475290564,-0.888578033,-0.627298447,-1.290029721,-1.179508068,-1.023149579,-0.863377365,-0.266507818,-0.65885407,-0.954299531,-0.538669547,-1.203562764,-0.857951581,-0.836263442,-0.743809475,-0.506749798,-1.46721705,-1.477060808,-1.225647759,-0.233179057,-0.917352368,-0.745324692,-1.38550456,-0.711599607,-0.838018406,-1.189924908,-0.497867994,-0.502315656,-1.122554783,-0.534703801,-1.281179645,-0.793605438,-1.079987357,-0.577309649,-1.052357737,-1.215247703,-1.186605719,-0.388908093,-0.700437748,-0.555959617,-1.060687079,-1.211081188,-0.533739098,-1.458173915,-1.01700664,-1.61472439,-0.722814814,-0.715163545
0.174924652,0.357889972,-0.122880848,-0.28093762,-0.579799256,0.234375512,0.370424671,0.179530455,-0.78828194,-0.476727737,0.030878989,-0.151194629,-0.485218638,0.302924676,-0.227249075,0.250655727,-0.604698792,-0.074507412,-0.196733799,-0.249300459,0.594598656,0.28239293,-0.271845214,0.304346483,0.075600235,0.486114412,0.475846602,0.679915978,-0.03911254,-0.533212289,0.49595811,-0.072175306,0.517500301,0.273543243,0.148056365,-0.429671803,0.10566389,-1.549255873,0.199288017,0.233982401,-0.085525333,-0.192938518,0.540987137,-0.574273609,-0.288407241,0.260356322,0.144558792,1.169483232,0.225409354,0.131819391
1.478903297,1.511570685,1.265812599,1.426845313,0.903925951,1.336342369,1.764357997,1.222488483,1.297297681,1.507816224,0.750465748,1.103844131,1.806683732,1.080599342,1.727009252,0.69307109,1.344566171,0.609078805,1.658672356,0.804716878,1.547111844,1.571239157,1.357484802,1.687066929,1.512220476,1.029889835,1.291887669,2.24547392,1.407880849,1.208045973,1.147841565,1.807407398,0.811663601,1.744652391,1.274121906,0.797704716,1.295527095,1.487926151,2.021301474,1.132425272,1.69620246,1.328311288,1.815435217,1.194707256,0.920751299,1.515653321,1.217086413,0.689195088,1.366573777,1.547300215
1.023991871,0.865569049,0.970383739,1.28510658,0.640745632,0.595279754,0.982408359,0.596129068,0.047743153,0.63816484,0.911642591,1.089462976,0.651765502,0.826490983,1.169328267,0.443520779,0.886883426,1.428496697,1.053219096,1.398875813,1.486364849,2.039683884,1.372943593,0.557740638,1.39932906,0.682671755,0.523527582,0.949061494,1.122961553,1.037303055,0.684556634,1.025220956,0.979514739,1.041177286,0.399616469,1.052243023,0.445588395,1.025549196,0.657801505,1.248402479,0.154906666,1.001750858,1.191266706,0.475566437,0.889161086,0.907457623,1.350736987,0.684465248,0.890377108,-0.194550176
-0.86499247,-0.052615558,-0.012991174,-1.352155348,0.050275678,-0.257544536,0.149521794,0.033816616,-1.197943645,-0.416957156,-0.618282402,-0.638077163,-0.958468192,-1.229673922,-0.353980845,-0.282749937,-0.184228273,-0.633070911,-0.115344443,-0.375785134,-0.577117986,-1.414639094,-0.05295925,-0.299454724,-0.847552827,-0.355217388,-0.831736698,-0.639209335,-0.12282025,0.068547965,-0.964486686,-0.458208958,-0.813764421,-0.814136309,-0.593495378,0.14135796,-0.040543366,-0.457089473,-0.21452137,-1.022479193,-0.518247564,-0.743681624,-0.783696732,0.463409771,-0.953083626,-0.670871047,-1.043795502,-0.643483597,-1.174071553,-0.668561914
-0.574523473,-1.11471608,-0.505582131,-0.548537494,-0.657824735,-0.084730415,-0.102681613,-0.147180361,-1.390762345,-0.047754779,-0.755647064,-0.827252016,-0.665695108,-0.84372931,-0.753691166,-0.82813456,-0.997363964,-1.107620743,-0.931685733,-0.698498847,-0.366953804,-0.399412733,-1.007896145,-0.593484377,-0.613751288,-1.298527343,-0.427716482,-0.121818651,-1.473858042,-0.228901811,-0.936951538,-0.157520293,-0.834691797,-1.244778288,-0.798934455,-1.142766479,-0.653563933,-1.112406582,0.352014552,-1.141816961,-0.498541778,-0.82109908,-0.676436028,-0.877977387,-1.307167775,-0.101309532,-0.672929488,-1.130715338,-0.243650162,-1.260243294
-0.71106705,-2.488353138,-0.772990161,-1.719646079,-2.026553465,-1.522544692,-0.968491297,-0.86753959,-1.42733663,-2.856652043,-1.686281424,-2.602746178,-1.744925384,-1.439103868,-1.155631105,-1.17865411,-1.695530196,-1.964923838,-0.825247998,-1.09626559,-0.898473021,-0.927661558,-1.20843512,-1.49767576,-1.299326122,-1.264796693,-0.903103657,-0.762645681,-1.026960208,-1.586095544,-0.232468678,-1.201360575,-0.889168408,-1.812464369,-0.603552638,-1.025071537,-0.544948299,-1.221006621,-0.134963217,-0.753507648,-0.261072397,-0.239053215,-0.830032064,-1.33355564,-1.210977889,-0.977842746,-1.111480571,-1.463344155,-0.019427107,-1.347679408
0.182078831,-1.432910918,-1.104311978,-1.289936134,-0.387364251,-0.034997397,-0.257907568,-0.23908756,-0.512972106,-1.195647417,-1.136976639,0.176302998,-0.697989565,-1.024745285,-0.932608065,-0.825821661,0.063413805,-1.16829901,-0.743612738,-0.812492559,-1.159207085,-0.814875109,-0.483601012,-0.096414948,-0.343229698,-0.168900182,-0.50350702,-0.255310148,-0.692519206,-0.312903072,-0.77293487,-0.100576881,-0.388768342,-0.378228492,-0.447466193,-1.38494366,-0.797165413,-0.590138998,-1.327785532,-0.787800526,0.034132192,-0.307674959,-1.312708322,-0.360273942,-0.419058448,-1.270684546,-0.864365038,-0.626065546,-0.820412134,-1.025920833
1.101270929,1.038727757,1.403171142,1.331266987,1.736637914,0.570641201,1.502182028,1.132043528,1.520946269,1.734856314,1.128412759,1.72527602,1.543261708,1.395285982,1.851857495,1.390408941,1.671759597,0.581199994,0.890437044,0.996258345,1.094591218,1.528968217,1.419280404,1.593139112,1.30401966,1.165994283,0.664173365,0.510267305,0.808617172,0.709559963,1.449080036,1.183053699,0.805276643,2.013545067,1.552677143,0.945168047,2.157428079,2.19806912,0.055278285,1.17833208,0.99673489,1.009129954,1.09683176,1.832675125,1.551654566,0.28509762,1.207208437,1.142997997,1.217205245,0.979621877
-0.557221933,-0.328049269,-0.017735144,0.685615206,0.402784457,0.640356959,-0.718496264,-1.391767463,-1.784541718,0.576388274,0.350002345,0.332843539,0.254106974,0.485682554,0.898935844,0.185417862,0.338055166,-0.028902675,-0.574693718,0.107554229,-0.139329909,0.208592606,0.173041634,-0.359015161,-0.133582662,-0.429506632,0.714200661,-0.232543978,-0.147632737,-0.507788208,-0.179620477,0.246335807,-0.266558124,-0.659667374,-0.114177847,-0.143947919,-0.40444381,-0.093726056,-0.522748534,-0.160158837,0.480646816,-0.736388551,0.121977372,0.039638453,-0.434499908,-0.398547586,0.329559114,-0.018898801,-0.686259376,-0.013549639
2.198361414,1.59248572,2.029080918,0.686310574,1.522966734,2.138858124,1.490121843,2.140003731,1.814021274,1.119559603,1.08211425,1.353837609,1.461339582,1.270453496,1.889798609,0.933433037,1.387659254,1.820253742,1.819186332,1.856755621,1.936395268,2.522229134,1.9960901,2.028315358,1.050608638,0.693683616,1.948320817,2.010722959,1.765546905,1.696482161,1.340912586,0.98402991,1.355743792,2.079723214,1.91804833,1.032870965,2.417643471,1.157134139,1.510474088,1.80104129,1.539615215,1.400812578,1.348995474,1.214567184,1.775861178,1.452300133,2.146148694,2.157684557,1.429949033,1.338009987
-1.205795238,-1.113797226,-0.977880181,-1.830879416,-0.370129805,-1.052017841,-1.605822464,-0.919712197,-1.102830278,-0.765547769,-0.674188916,-0.612240715,-0.816753113,-0.929003205,-0.916609491,-1.155277978,-1.05766845,-1.507558364,-0.835539466,-0.910692938,-0.318151143,-0.619479255,-0.829131968,-1.130595059,-0.790561959,-0.415537222,-0.985261253,-0.970316372,-0.864888876,-1.563434235,-1.005165315,-1.2713681,-0.754066965,-0.583224865,-0.348898877,-0.657055337,-0.493943743,-1.111278625,-0.090226616,-0.239628464,-1.059100058,-1.015830075,-0.438488309,-0.877458715,-0.641739921,-0.69373517,-1.15306596,0.312350856,-1.484254957,-1.169755023
-0.123114765,0.192787676,0.117921455,0.503797121,-0.181886766,-0.542003603,0.73178754,-0.525210994,0.065161061,-1.200452334,-0.634838054,0.525171492,0.328314174,0.121996285,-0.629887598,-0.233678515,-0.406501975,-1.316559163,-0.132868455,0.143756188,-0.196761586,-1.557436851,0.014635455,-0.56021241,-0.419371858,0.528659999,-0.718099948,0.62273789,0.591497465,-1.191058969,-0.521053993,-0.053309531,-0.318164752,-0.77379188,-0.849063679,-0.450100463,-0.487808936,0.119585073,0.339943448,-0.092747303,-0.134364928,-0.192488962,0.392861782,-0.533374997,-0.15613532,0.836982899,-0.441196224,-0.316940888,-0.698101098,0.705279003
-0.655775436,-0.860688875,-0.890683541,-0.66777176,-0.941321343,-0.408728916,-0.713482378,0.152707885,-1.485940262,-0.718411278,-0.111433059,-0.599256038,-0.845505716,-0.411043015,-0.269825627,-0.309006737,-0.64325375,-0.863383863,-0.214530359,-0.184516445,-0.046820261,-0.207447186,-0.300322844,-0.749781333,-0.549463229,-0.649417549,-0.295306855,0.236907472,-1.833389425,-0.218992158,-0.853498894,-0.777585851,-0.78962772,-0.361028884,-0.970825318,-1.027676386,-0.151991089,-0.492466816,-0.186394184,-0.250057173,-0.257775416,-0.031871847,0.248881443,-0.21910224,-0.251377807,-0.281400468,-0.240479573,-0.128843601,-0.096307948,-0.167175932
0.576855019,-0.890898554,0.744740875,0.901018229,0.051820734,0.25319539,0.472939611,-0.021035762,0.473486755,-0.039483007,0.819449433,-0.008716416,0.841468257,1.130977745,1.196656361,-0.627823812,1.397519311,0.268669419,0.567539549,-0.018497199,1.488719954,-0.104046595,0.278333157,0.884816577,0.937642388,0.3772833,0.665814594,0.950563999,0.716688095,0.291787686,0.86389693,1.004534058,-0.057570358,1.13068324,0.421085579,1.297739626,0.12558519,0.324305388,0.959885293,0.185680595,-0.1965766,0.316016262,-0.013165162,0.208745608,1.115368133,0.339156704,0.565819322,0.753503226,0.661548841,-0.224809434
2.171222598,1.694134643,1.480514513,0.559134436,1.447374214,1.704255528,1.686260252,1.509677491,1.664462089,0.912773007,1.655505134,1.390347632,1.548915046,1.65352965,1.451996306,1.272481559,2.269723775,2.389942746,1.403441514,1.324504692,1.50509787,1.359490084,1.666756206,1.578717611,1.297014932,1.655252177,1.402584104,1.961942934,0.824028589,1.368303478,2.135850348,2.079371173,1.212969649,1.46779476,1.34887384,1.271253676,2.023270248,0.437759298,1.492740104,2.505500653,1.031747256,1.766416355,1.156852111,1.968439937,1.682071252,0.718116664,1.403835988,1.800803397,1.556339331,2.109766453
-1.222066322,-0.558192201,-0.569319815,-1.176475533,-0.456009187,-0.271805252,-0.973997325,-0.957495467,-0.628106961,-0.525608708,-0.574255916,-1.110842326,-1.35266242,-0.793153145,-0.05872099,-0.669040946,-2.022744603,-1.482804483,-0.492545753,-1.214499,-0.693283592,-1.832193998,-1.308539449,-1.428604314,-0.575447932,-1.201989161,-0.841159308,-0.9356772,-1.307682173,-0.612875373,-1.027688254,-1.220761327,-1.366197528,-0.721210568,-0.695158797,-1.717538791,-0.664661164,-0.720302964,-1.752166004,-0.943144905,-0.810504917,-0.475455873,-0.533417273,-0.517697455,-0.805205069,-0.534001373,-0.480229085,-1.290866612,-1.161161003,-0.898075076
0.768497671,1.241194445,0.817990152,1.416793121,0.737132646,1.401824762,0.933170656,0.317892101,0.287260077,1.062657541,1.075058053,1.545509709,0.878888516,1.136372333,1.278848908,0.842823755,0.946161496,0.935865941,1.202504883,1.538996316,1.357883116,1.619716742,0.539769658,0.629426087,1.276652375,1.587015251,-0.044271966,1.17486073,0.550455403,0.842048624,1.914144245,1.025660197,1.384905549,1.088014945,0.882889053,0.66439307,1.367806379,0.96809958,1.150641855,0.9628222,1.366874794,-0.013009066,0.921654214,1.159498023,1.064287795,0.214260104,1.955859703,0.620968332,1.21462817,1.61540756
-0.009822424,0.330979181,1.049046977,0.751272568,0.190466248,0.239629861,0.797411358,-0.024848346,0.288233812,0.190177716,0.266638007,0.027986478,0.232971195,-0.285609219,-0.211198874,1.291107523,0.220057297,0.471228341,0.231694597,0.224933963,0.077457269,0.594083031,0.421190064,0.502617098,-0.041901296,0.479475255,-0.22383027,-0.76876853,-0.093334899,-0.0250771,0.500591537,0.361355106,0.310622976,0.141422219,0.016546693,0.281948731,0.066694227,0.654583646,0.080489141,-0.289193607,0.054786416,0.293970978,0.504492363,0.092187446,0.684012141,0.18321269,0.086353756,0.412783587,-0.204673557,0.504937704
0.373431135,1.212231954,1.206598202,0.454908133,1.539294924,1.010915467,2.344804022,1.805925946,1.265386358,0.869132166,1.254817918,1.557999293,0.793757547,0.412601979,2.159127231,0.88488321,1.854825581,0.994313284,0.366519593,1.128623149,1.754575388,0.812530169,0.328235497,1.396099984,0.48333,0.837915644,0.838755007,0.943467444,1.704632494,0.708462076,0.503802219,0.896390527,0.768765874,0.141741083,1.35339778,1.653878226,0.541294765,1.035878151,0.379407416,0.967393962,1.006455987,0.579387626,1.312457252,1.203570874,0.641813848,0.57297263,1.145572171,1.940869181,0.752403412,1.635416928
0.439197942,-0.150665151,0.362492352,0.308306532,0.004139086,-0.667963528,0.605301266,0.139331438,0.799995136,0.562857323,-0.714235911,0.234459729,-0.37230666,0.068570286,-0.05057972,-0.061239558,0.064912745,0.944248553,0.343388771,0.088838,-0.064797997,-0.302076897,0.316565674,-0.391230735,0.384163014,0.348382824,0.863540953,1.342443766,-0.916787129,0.359557182,-0.087536778,0.448351056,0.922827503,0.63331088,0.685764027,-1.055844973,-0.142928854,0.58431194,-0.206012138,1.17850534,-0.20740448,0.152333054,0.431846893,0.380552872,-0.258865911,0.383242806,1.213195748,0.059738689,0.030544584,-0.526443323
1.150848235,1.89555136,1.625416211,2.912319553,1.430044253,1.164318982,0.938342205,1.694989342,2.93257891,2.100581498,1.533419289,1.523781122,1.517610907,1.827860774,0.465148581,1.064215996,1.577302052,2.015742064,2.356330218,1.208602817,1.363933805,1.338445875,1.140466976,1.515885976,1.960296624,1.490035771,1.179919348,1.379232293,2.029407561,2.214610471,1.379881394,1.161448048,1.409879709,1.433757333,1.295385974,0.679700469,1.955312868,1.069574829,1.3688478,1.301495628,2.266973966,1.665602417,2.074522463,0.295936635,1.821425768,1.58482943,2.31374056,0.962212359,1.489965074,1.116419722
0.443297866,1.943343912,1.732108183,0.621742567,1.727309059,1.071272147,1.559735831,1.526774981,1.189448365,1.804357668,1.673010083,1.946258833,0.939158142,1.476715868,1.911412161,1.194083136,1.389569154,2.197161677,1.443115368,0.263542353,1.374872284,1.929288801,1.166275076,0.944239562,0.979069103,1.508096278,1.332591055,1.02388665,2.165612085,1.671730692,1.322180115,0.342609066,0.964049426,1.768634101,1.92015731,0.906643217,0.975961435,1.909505088,0.987254231,1.180113563,1.698164566,0.693163254,-0.04326525,0.87741315,1.36378915,0.790670407,1.671692616,1.001707871,0.419439991,1.583238993
-0.437115035,-1.119837591,-0.533874299,-1.237118053,-0.771896772,-0.756481443,0.128418583,-0.408561064,-0.557214071,-0.71937807,-1.114461491,-1.057021085,-0.087607642,-0.934949838,-0.927535723,-1.169449371,-0.508343137,-0.754001439,-0.935530742,0.237066171,-0.773616453,0.110709434,-0.893662108,-1.079039852,-0.410013354,-0.539538763,-0.494857575,-0.5969166,-0.968481034,-1.180700695,-1.554742369,0.179741453,-0.643182761,-0.954280792,-1.409110429,-0.456808549,-1.055902424,-1.42302567,-1.106647513,-0.442118528,-0.041042783,-0.453390666,-0.633608923,-1.473490486,-1.02047984,-0.956611213,-1.086982197,-1.508044753,-0.688163799,-0.196937271
-0.073224747,0.284549535,-1.161858479,-0.550160055,-0.587417129,-0.414236261,-0.16526596,-0.985415129,-0.133834602,-0.249011101,-0.56880716,-0.63807095,-0.588629202,-1.150889627,-0.103101349,0.701989159,0.145089239,-0.659052894,-0.859368343,-0.305101926,-0.15416139,-0.285126499,0.806359,-0.200322528,-0.324162862,-0.39054418,-0.8728066,-0.704163854,-0.548263374,-1.053206327,-0.473114457,-0.198419027,-0.262471197,-0.862369141,-0.456231486,-0.29959071,0.279771723,-0.949573804,-0.366112808,-1.150407913,-1.033645977,-0.520134112,-0.139433298,-0.052804714,-0.33993952,-0.493508333,-0.68903371,-0.103481989,-1.440102554,0.143618856
-0.304267494,0.343779347,-1.186311296,-0.884764844,-0.485601474,-0.00289918,-1.121564595,-0.108527288,-0.572299093,-0.395726804,-0.370972228,-0.323500318,-0.697739978,0.338219721,0.042041772,-1.051638829,-0.08873465,-1.158330406,-0.575742273,-0.251679265,-0.847469216,0.426017011,-0.318260934,-0.761274422,-0.760248766,-0.936776894,0.308521759,-0.575242871,-0.561478451,-0.562363498,-0.407801746,-0.063735041,-0.346120243,-0.575950184,-0.562504951,0.329888173,-0.425388363,-0.314704122,-0.064149639,-0.739936025,-0.459230431,-0.302648231,0.090911053,-0.994910594,0.188040218,-0.060897372,0.145089807,-0.329998173,-1.125878865,0.127936135
-0.3681773,-0.323429452,-0.406351861,-0.551878393,-0.0660973,-0.517186844,-0.047286756,0.120657157,-0.225514268,-0.528444238,0.194977839,-0.089123071,-0.064929885,-0.644206643,-0.3362663,-0.071510963,-0.24770665,-0.51152977,-0.721586235,-0.61001683,0.03620158,-0.32704604,-0.799424459,-0.95177424,-0.441784908,0.457888159,-0.232761743,-0.604236505,-0.192147785,-0.902795944,-0.685225495,-0.346356257,-0.925534539,-0.43252193,-0.458001481,-0.739692607,-0.638868284,-1.032370767,-0.760860454,-0.070708353,-0.917557523,-1.013027541,-0.326580144,-0.410635006,-0.743136473,-0.120762791,0.701064953,-1.174546511,-0.336533835,-0.731673369
-1.77104398,-1.996403262,-1.102049846,-1.175805136,-2.050538767,-0.862916988,-1.608798983,-1.804987338,-2.112988078,-1.1417911,-1.152476151,-1.232825111,-0.614022063,-1.532582531,-1.649955173,-1.253562998,-1.386996906,-1.815395739,-1.900770002,-2.760553969,-1.348654734,-1.727106987,-1.651394331,-1.622953485,-1.836637221,-1.486401114,-1.727662959,-1.439474424,-1.727099931,-1.185002261,-1.59335821,-1.004188227,-1.831683641,-1.683404511,-1.536079695,-1.883697713,-1.363517147,-1.236748971,-1.765264803,-1.261998945,-1.367387394,-1.779791868,-1.235471289,-1.930957355,-1.136490322,-1.341977622,-1.339793585,-2.372813087,-1.803929005,-1.722655977
-1.26294062,-0.836377559,-0.735979181,-1.384409091,-0.307543248,-1.129294478,-0.265884811,-0.368101563,-0.59095186,-0.788896803,-1.459469349,0.05660468,-0.539476135,-1.416250601,-0.174761281,-0.695299465,-1.272656968,-0.683042394,-1.316240858,-0.869046731,-0.137681651,-1.733886869,-1.10424505,-1.246418702,-0.346326231,-1.22094025,-1.066821068,-0.373216963,0.214501868,-0.842607049,-0.696327532,-0.613978954,-1.332475124,-1.133001517,-1.056287071,-0.882587912,-0.385404416,-0.638634357,-1.562264303,-0.588357881,-0.556218884,-1.057225087,-1.115252977,-1.469495227,-0.878488853,-0.938642134,-0.536809132,-0.137541453,-0.629869807,-0.459589384
-0.877107674,-0.352855585,0.129178245,0.860170371,-0.128392121,-0.098349803,-0.917840221,0.048579003,-0.503881333,-0.269722191,0.144037381,0.058457422,0.505809285,-0.618235898,0.447089859,-0.038897545,-0.050726775,-0.517224606,0.546185055,-0.392018351,0.002882599,-0.386497582,-0.132352644,-0.631343762,0.443355078,0.627771425,-0.956399422,-0.367995752,-0.320222001,0.28420165,-1.267228675,-0.667280107,-1.021312092,-1.246774112,-0.218611918,-0.311411656,-0.017052265,-0.463789727,0.172184061,-0.650820143,-0.312955348,-0.154282154,-0.423708201,-0.567412852,0.873776613,-0.954758222,-0.476295755,-0.699714811,-0.48588486,-0.660771735
1.54182521,-0.045180522,1.477388043,0.621964724,0.428288371,1.640062864,1.120840859,0.968345357,1.694181466,1.161104926,0.832145914,0.269645825,0.099297661,0.246112356,0.871084328,0.558975537,0.588637591,0.695296261,1.071930311,0.155503482,0.968825001,0.520734237,0.282071705,0.482685201,0.801884968,0.351506606,1.089055164,1.028177931,-0.026670926,0.458003656,0.77178673,0.650755212,1.866869695,0.328607609,1.628449361,1.558534704,1.025355171,0.249443177,1.429477922,0.063775676,1.514531353,0.748098482,0.04042123,0.593550336,1.236592638,0.189083541,1.055311709,0.355068931,0.823676179,1.096318075
0.959131539,0.475512629,0.458022654,1.039351758,0.713758996,0.636913933,0.596157431,0.274321229,0.100113546,0.796197492,1.132259105,0.356652023,0.178173505,0.401838322,0.134246533,0.687527456,0.714401685,0.15197547,0.60507897,0.742399668,1.0575899,1.00920709,1.048106154,0.393875027,0.192817981,0.194147853,0.651293488,0.931573835,0.747960404,1.253286681,0.790059583,0.562962667,1.380886182,0.689108924,0.892389512,0.467093392,0.318106305,0.831610211,0.185221227,-0.066002431,0.645800801,0.425725483,0.776741886,0.975324453,0.274063144,0.158931943,1.096933608,0.790449575,1.201034386,1.136755595
0.907535676,0.211992621,0.320901502,0.160958659,0.085795798,-0.476449118,0.083130795,-0.698922592,0.951505913,-0.135647047,0.008785478,-0.100152825,0.305192195,-0.408899504,0.356317845,0.514541215,0.606920018,0.529415952,-0.319240003,-0.167690872,0.103688265,-0.720638852,-0.467960618,0.589248995,-0.066665366,-0.007936552,0.961446118,0.41859261,0.180589425,0.041100889,-0.272843359,-0.902141997,0.886605421,-0.757738792,-0.097088817,-0.034890477,0.571590642,0.60120315,0.071761951,0.345550103,0.241441422,0.798211304,-0.619341767,0.020865703,-0.024856159,0.622141452,0.306569062,0.27891911,1.361413839,0.8006278
-1.076071441,-0.960903725,-1.819228778,-0.825586239,-1.128415648,-0.457843623,-0.244876011,-0.305527365,-0.683337625,-0.364593004,-0.498967712,-1.474120585,-0.477754038,-1.16207059,-0.985249241,-0.90720929,-1.560308784,-0.944767299,-1.224488203,-1.143313841,-0.923869015,-0.754381461,-1.189724351,-0.97481254,-1.651073962,-0.71145904,-1.047872,-0.85188851,-1.644337679,-1.282767068,-0.444439191,-1.234392306,-1.090793527,-0.803483318,-0.49498718,-0.220520777,-1.907412967,-0.703624496,-0.768544702,-0.774039408,-0.760371382,-0.886908575,-0.531216821,-1.074554196,-0.164890879,-0.667279652,-0.898909913,-1.289298363,-1.020154589,-1.345472965
1.679262011,1.577818174,1.255529204,1.661052524,1.769224726,1.554840427,2.211740141,1.628367183,0.744123556,1.232265822,1.449738335,1.312273388,1.573238562,1.513383144,1.929474202,1.686367696,1.452973887,2.178761715,1.792146788,1.483055175,1.168332124,0.949821231,1.507455807,1.910096148,2.436259151,1.895915629,2.198524958,1.663709312,1.663033548,1.595436231,1.627912624,1.012482526,2.170363662,1.70506391,2.308742867,2.309714995,1.239912674,2.256864881,1.485203789,0.940003468,2.045030712,1.548175889,1.282560534,2.635684211,1.555042227,2.105666751,2.13739188,2.443827836,2.073066654,1.98177995
